age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
35.0;technician;single;professional.course;no;yes;no;cellular;jul;tue;577;6;6;1;success;-1.7;94.215;-40.3;0.835;4991.6;yes
41.0;blue-collar;divorced;professional.course;no;no;no;telephone;jun;mon;39;10;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
41.0;technician;married;professional.course;unknown;yes;no;telephone;may;thu;768;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
31.0;admin.;single;university.degree;no;yes;no;cellular;jul;wed;152;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no
36.0;management;married;university.degree;no;unknown;unknown;cellular;sep;wed;331;1;6;4;failure;-1.1;94.199;-37.5;0.8759999999999999;4963.6;yes
45.0;services;single;unknown;no;no;no;cellular;apr;fri;301;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
42.0;technician;married;professional.course;no;no;no;cellular;may;wed;82;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.27;5099.1;no
49.0;management;married;university.degree;no;no;no;telephone;jun;thu;216;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
34.0;admin.;married;university.degree;no;no;yes;cellular;aug;tue;128;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
36.0;admin.;married;high.school;no;no;no;telephone;may;thu;263;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
37.0;blue-collar;single;basic.9y;no;no;no;cellular;apr;fri;282;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
39.0;admin.;married;university.degree;no;no;no;cellular;jun;mon;459;1;999;1;failure;-2.9;92.963;-40.8;1.215;5076.2;yes
30.0;unemployed;single;unknown;no;yes;no;cellular;nov;wed;1271;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;yes
49.0;entrepreneur;married;basic.4y;no;no;no;cellular;apr;mon;383;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
33.0;blue-collar;married;high.school;no;no;no;telephone;jun;mon;283;1;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no
34.0;admin.;single;university.degree;no;no;no;cellular;oct;mon;131;1;999;1;failure;-3.4;92.431;-26.9;0.7390000000000001;5017.5;no
56.0;management;divorced;high.school;no;no;no;telephone;may;tue;218;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
48.0;technician;married;basic.9y;no;no;no;cellular;sep;tue;99;3;999;1;failure;-3.4;92.37899999999999;-29.8;0.8190000000000001;5017.5;no
40.0;housemaid;divorced;high.school;no;no;no;telephone;jun;wed;1449;6;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
19.0;student;single;unknown;no;yes;yes;cellular;apr;mon;206;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
48.0;admin.;married;university.degree;no;yes;no;telephone;jun;fri;522;3;999;0;nonexistent;-2.9;92.963;-40.8;1.268;5076.2;yes
34.0;admin.;single;university.degree;no;yes;no;cellular;aug;wed;67;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
26.0;technician;single;high.school;no;yes;no;cellular;jul;mon;124;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
47.0;management;divorced;university.degree;no;yes;no;telephone;may;fri;29;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
41.0;technician;married;high.school;no;yes;no;telephone;may;wed;832;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;yes
51.0;technician;married;high.school;no;no;no;cellular;jul;mon;284;1;6;3;success;-1.7;94.215;-40.3;0.889;4991.6;yes
45.0;management;married;unknown;no;yes;no;cellular;apr;tue;379;3;7;1;success;-1.8;93.749;-34.6;0.642;5008.7;yes
27.0;services;single;university.degree;no;yes;no;cellular;mar;mon;104;1;6;1;success;-1.8;93.369;-34.8;0.652;5008.7;yes
28.0;unemployed;married;professional.course;no;yes;no;cellular;aug;fri;190;3;999;1;failure;-2.9;92.20100000000001;-31.4;0.8690000000000001;5076.2;yes
32.0;blue-collar;single;basic.9y;no;yes;no;cellular;aug;thu;282;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.873;5076.2;yes
32.0;services;single;high.school;no;yes;yes;cellular;aug;wed;253;1;4;2;success;-2.9;92.20100000000001;-31.4;0.884;5076.2;yes
35.0;admin.;married;high.school;no;yes;no;telephone;may;mon;81;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
35.0;blue-collar;married;basic.9y;no;no;yes;telephone;jun;mon;782;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
22.0;student;single;high.school;no;yes;no;cellular;oct;tue;210;1;6;1;success;-3.4;92.431;-26.9;0.742;5017.5;yes
35.0;technician;single;professional.course;no;no;yes;cellular;aug;mon;50;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
65.0;management;married;unknown;no;yes;no;telephone;dec;wed;207;3;999;1;failure;-3.0;92.713;-33.0;0.715;5023.5;yes
30.0;services;married;university.degree;no;unknown;unknown;cellular;may;mon;132;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.244;5099.1;no
52.0;services;married;basic.6y;no;no;yes;cellular;jul;mon;161;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no
53.0;management;married;university.degree;no;yes;no;cellular;aug;tue;1133;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
32.0;technician;single;university.degree;no;yes;no;telephone;may;fri;160;1;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no
40.0;services;single;high.school;unknown;yes;no;telephone;may;thu;381;7;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
61.0;admin.;married;unknown;no;no;no;cellular;may;thu;173;3;9;2;success;-1.8;93.876;-40.0;0.6990000000000001;5008.7;yes
65.0;self-employed;married;professional.course;no;no;no;telephone;apr;tue;110;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
58.0;retired;married;basic.4y;unknown;no;no;telephone;may;tue;1045;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;yes
45.0;technician;single;university.degree;no;no;no;cellular;may;tue;146;2;999;1;failure;-1.8;93.876;-40.0;0.6970000000000001;5008.7;yes
37.0;technician;divorced;professional.course;no;no;no;cellular;may;wed;329;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
38.0;blue-collar;single;basic.9y;unknown;yes;no;cellular;may;wed;93;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
28.0;admin.;married;high.school;no;yes;no;cellular;may;fri;579;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
39.0;management;married;university.degree;no;no;no;cellular;jun;mon;168;1;999;1;failure;-1.7;94.055;-39.8;0.72;4991.6;no
30.0;student;single;professional.course;no;yes;no;telephone;sep;mon;379;3;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6;no
41.0;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;233;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no
34.0;technician;married;professional.course;no;no;no;cellular;jul;mon;166;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no
27.0;blue-collar;married;basic.4y;no;yes;no;cellular;jul;tue;66;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
58.0;management;married;university.degree;no;no;no;cellular;may;thu;289;1;3;4;success;-1.8;93.876;-40.0;0.6829999999999999;5008.7;yes
46.0;admin.;married;university.degree;no;yes;no;cellular;mar;thu;335;1;999;0;nonexistent;-1.8;93.369;-34.8;0.65;5008.7;yes
29.0;student;single;high.school;no;no;yes;telephone;may;mon;630;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
29.0;admin.;single;high.school;no;yes;no;cellular;aug;thu;788;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;yes
29.0;admin.;married;university.degree;no;no;no;cellular;aug;thu;131;1;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.851;5076.2;no
44.0;blue-collar;married;basic.4y;unknown;yes;yes;cellular;may;thu;148;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no
;technician;married;basic.9y;no;no;no;cellular;sep;wed;183;1;6;5;success;-1.1;94.199;-37.5;0.879;4963.6;yes
35.0;admin.;divorced;high.school;no;no;no;cellular;nov;mon;49;3;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
38.0;technician;divorced;high.school;no;yes;yes;cellular;apr;thu;279;3;999;1;failure;-1.8;93.075;-47.1;1.41;5099.1;no
48.0;admin.;married;basic.9y;no;no;no;cellular;may;fri;253;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
32.0;blue-collar;single;high.school;no;no;no;telephone;jun;tue;956;3;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;yes
39.0;admin.;single;university.degree;unknown;no;no;telephone;jun;fri;122;5;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
82.0;housemaid;divorced;basic.4y;no;no;no;cellular;jul;wed;316;1;999;0;nonexistent;-1.7;94.215;-40.3;0.8809999999999999;4991.6;yes
20.0;technician;single;university.degree;no;no;no;cellular;may;mon;237;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.354;5099.1;yes
31.0;blue-collar;single;high.school;no;no;no;telephone;jun;fri;672;2;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
33.0;services;single;high.school;no;no;no;telephone;may;fri;777;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;yes
51.0;admin.;married;high.school;no;yes;yes;cellular;may;fri;1002;4;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;yes
44.0;admin.;;university.degree;no;yes;no;telephone;jun;thu;541;17;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;yes
46.0;services;married;high.school;no;yes;no;cellular;jul;mon;170;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no
83.0;housemaid;divorced;basic.4y;no;yes;yes;cellular;jul;tue;257;1;999;3;failure;-1.7;94.215;-40.3;0.797;4991.6;no
43.0;admin.;married;university.degree;no;yes;no;cellular;aug;wed;35;10;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
39.0;technician;single;high.school;no;no;no;cellular;may;fri;12;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;no
52.0;services;married;high.school;no;yes;no;cellular;nov;tue;655;1;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no
57.0;admin.;divorced;high.school;no;no;no;cellular;sep;tue;473;1;3;5;success;-1.1;94.199;-37.5;0.877;4963.6;yes
28.0;student;single;high.school;no;yes;no;cellular;jun;mon;1144;2;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;yes
39.0;housemaid;single;university.degree;unknown;no;no;telephone;jul;tue;39;9;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no
53.0;technician;married;high.school;no;yes;no;telephone;may;wed;149;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
29.0;housemaid;single;university.degree;no;no;yes;telephone;nov;mon;201;1;999;0;nonexistent;-3.4;92.649;-30.1;0.715;5017.5;yes
70.0;technician;married;unknown;no;no;no;cellular;aug;thu;411;1;999;0;nonexistent;-1.7;94.027;-38.3;0.899;4991.6;yes
33.0;admin.;married;university.degree;no;yes;no;cellular;nov;tue;318;2;3;3;success;-3.4;92.649;-30.1;0.715;5017.5;yes
38.0;admin.;married;university.degree;no;no;yes;telephone;may;mon;206;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
33.0;admin.;married;high.school;no;yes;no;telephone;may;thu;41;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
31.0;admin.;single;basic.9y;unknown;yes;no;cellular;jul;tue;124;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
56.0;self-employed;married;university.degree;no;yes;no;cellular;nov;wed;108;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no
48.0;blue-collar;married;unknown;no;yes;yes;cellular;aug;wed;742;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;yes
53.0;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;mon;144;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no
43.0;admin.;divorced;basic.9y;no;yes;no;cellular;may;wed;321;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
31.0;housemaid;married;basic.9y;no;yes;no;cellular;jul;wed;219;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
50.0;admin.;married;high.school;unknown;no;no;telephone;may;tue;178;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
47.0;management;married;basic.4y;unknown;no;no;telephone;may;mon;99;22;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no
41.0;admin.;married;university.degree;unknown;yes;no;telephone;may;fri;288;3;999;2;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
31.0;admin.;married;university.degree;no;yes;no;cellular;aug;thu;113;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
53.0;technician;married;professional.course;no;no;no;cellular;nov;thu;81;2;999;1;failure;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no
40.0;blue-collar;married;basic.9y;no;yes;yes;telephone;jun;tue;179;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
45.0;blue-collar;married;professional.course;no;yes;no;cellular;may;fri;157;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.2590000000000001;5099.1;no
42.0;admin.;married;university.degree;no;yes;no;cellular;nov;thu;871;5;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;yes
28.0;services;single;university.degree;no;yes;no;cellular;jul;mon;316;4;999;0;nonexistent;-2.9;92.469;-33.6;1.048;5076.2;yes
53.0;admin.;married;university.degree;no;no;no;cellular;aug;wed;103;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
35.0;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;275;1;6;2;success;-1.7;94.215;-40.3;0.889;4991.6;yes
47.0;admin.;married;basic.6y;unknown;yes;no;telephone;may;fri;85;6;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no
42.0;blue-collar;married;basic.9y;no;no;no;cellular;jul;thu;1187;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;yes
32.0;student;single;university.degree;no;yes;no;cellular;apr;mon;712;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
70.0;admin.;married;basic.4y;no;yes;yes;cellular;sep;tue;91;1;3;1;success;-3.4;92.37899999999999;-29.8;0.77;5017.5;yes
40.0;entrepreneur;married;basic.6y;no;no;no;cellular;jun;wed;837;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
56.0;blue-collar;married;basic.9y;no;yes;no;cellular;aug;thu;89;2;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no
34.0;admin.;married;professional.course;no;no;no;cellular;sep;tue;230;1;3;3;success;-1.1;94.199;-37.5;0.877;4963.6;yes
55.0;admin.;married;basic.9y;unknown;yes;no;telephone;jul;thu;197;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.966;5228.1;no
42.0;admin.;divorced;high.school;no;yes;no;telephone;nov;mon;124;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
44.0;technician;single;university.degree;no;no;no;cellular;nov;mon;396;3;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no
54.0;retired;married;high.school;unknown;no;no;telephone;may;tue;119;10;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
51.0;technician;married;professional.course;no;yes;yes;cellular;apr;thu;200;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
43.0;blue-collar;married;basic.6y;unknown;no;no;cellular;apr;fri;335;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
32.0;technician;married;university.degree;no;yes;yes;cellular;aug;wed;89;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
26.0;management;single;university.degree;no;no;no;cellular;may;thu;715;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes
45.0;blue-collar;married;basic.9y;unknown;no;no;telephone;may;thu;90;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
47.0;services;married;basic.9y;no;yes;no;cellular;apr;thu;561;3;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;no
34.0;technician;divorced;professional.course;no;yes;no;cellular;may;fri;1190;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;yes
39.0;blue-collar;married;basic.9y;unknown;no;yes;cellular;jul;mon;51;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no
50.0;housemaid;divorced;basic.4y;no;no;no;telephone;sep;tue;57;1;999;0;nonexistent;-1.1;94.199;-37.5;0.877;4963.6;no
69.0;entrepreneur;married;high.school;no;no;no;cellular;jun;wed;144;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
58.0;unemployed;divorced;basic.9y;no;yes;no;telephone;oct;wed;509;1;999;0;nonexistent;-3.4;92.431;-26.9;0.7240000000000001;5017.5;yes
29.0;blue-collar;single;high.school;unknown;yes;no;telephone;may;wed;74;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
31.0;technician;married;professional.course;no;no;yes;telephone;jun;fri;809;6;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;yes
26.0;blue-collar;married;basic.9y;no;no;no;cellular;apr;thu;334;2;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;yes
37.0;self-employed;married;professional.course;no;yes;yes;cellular;nov;mon;1024;1;5;1;success;-3.4;92.649;-30.1;0.722;5017.5;yes
71.0;retired;married;unknown;no;yes;no;cellular;sep;fri;658;4;999;0;nonexistent;-3.4;92.37899999999999;-29.8;0.773;5017.5;yes
44.0;technician;married;professional.course;no;no;no;cellular;aug;tue;59;6;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
48.0;management;married;university.degree;no;no;no;cellular;oct;wed;81;1;6;1;success;-3.4;92.431;-26.9;0.74;5017.5;yes
32.0;technician;single;professional.course;no;no;no;cellular;jul;tue;769;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
39.0;management;single;university.degree;no;yes;no;cellular;apr;mon;48;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
35.0;admin.;single;high.school;no;yes;no;telephone;may;fri;541;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
37.0;blue-collar;married;high.school;no;no;no;telephone;may;fri;1236;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;yes
27.0;admin.;married;university.degree;no;yes;no;telephone;may;fri;70;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no
55.0;housemaid;married;university.degree;no;no;no;cellular;jul;wed;988;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;yes
33.0;technician;married;professional.course;no;no;no;cellular;aug;fri;922;7;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;yes
58.0;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;thu;148;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no
47.0;self-employed;married;university.degree;no;yes;no;cellular;aug;tue;484;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
35.0;services;single;high.school;no;no;no;telephone;jun;mon;41;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no
40.0;admin.;married;university.degree;no;yes;no;cellular;aug;mon;366;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
42.0;blue-collar;married;basic.4y;unknown;no;no;telephone;may;wed;332;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
58.0;blue-collar;married;basic.9y;no;yes;no;cellular;aug;mon;846;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;yes
33.0;admin.;single;university.degree;no;yes;yes;cellular;may;fri;1024;3;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;yes
39.0;blue-collar;married;basic.6y;no;yes;no;telephone;jun;wed;52;2;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
40.0;admin.;married;professional.course;unknown;no;no;cellular;apr;mon;98;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
33.0;blue-collar;married;basic.6y;no;no;no;cellular;may;thu;467;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes
39.0;blue-collar;married;high.school;no;yes;no;telephone;may;tue;67;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no
32.0;technician;married;professional.course;no;yes;yes;cellular;nov;wed;1554;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;yes
58.0;admin.;married;high.school;no;yes;no;cellular;may;fri;67;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no
32.0;management;married;university.degree;no;yes;yes;cellular;may;wed;36;9;999;1;failure;-1.8;92.89299999999999;-46.2;1.281;5099.1;no
38.0;admin.;married;high.school;no;unknown;unknown;telephone;may;tue;145;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no
23.0;admin.;single;university.degree;no;unknown;unknown;cellular;mar;thu;308;2;999;1;failure;-1.8;92.84299999999999;-50.0;1.757;5099.1;yes
54.0;management;married;unknown;no;yes;no;cellular;jul;thu;154;1;999;1;failure;-2.9;92.469;-33.6;1.072;5076.2;no
32.0;admin.;single;university.degree;no;yes;no;telephone;jul;fri;123;4;999;0;nonexistent;-2.9;92.469;-33.6;1.0070000000000001;5076.2;no
48.0;admin.;divorced;basic.9y;no;no;no;cellular;jul;tue;1424;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes
55.0;admin.;married;high.school;no;yes;no;cellular;mar;wed;106;2;999;1;failure;-1.8;93.369;-34.8;0.6509999999999999;5008.7;yes
42.0;self-employed;married;basic.4y;unknown;yes;no;cellular;aug;thu;52;2;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
43.0;admin.;single;university.degree;no;no;yes;cellular;aug;wed;1471;7;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;yes
54.0;admin.;married;high.school;no;no;no;cellular;aug;wed;28;10;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no
28.0;entrepreneur;married;university.degree;no;no;no;cellular;jul;wed;175;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no
35.0;self-employed;married;university.degree;no;yes;no;cellular;jun;thu;269;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
57.0;technician;married;professional.course;no;yes;no;cellular;nov;thu;302;4;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no
